numero_radicado;fecha_asignacion;cod_dependencia;nombre_dependencia;nro_noticia_orfeo
20250060000251;2/01/2025;6;SECCIONAL CALI;
20250090000321;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20256110000191;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20255210000131;2/01/2025;521;VENTANILLA UNICA DE CORRESPONDENCIA - BOLIVAR;
20250060000261;2/01/2025;6;SECCIONAL CALI;
20250100000041;2/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250090000331;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250090000082;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202512160
20255980000095;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000016202511849
20256110000201;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250060000532;2/01/2025;6;SECCIONAL CALI;
20250200000062;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20250090000341;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060000135;2/01/2025;6;SECCIONAL CALI;
20250060000542;2/01/2025;6;SECCIONAL CALI;
20250240000065;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20250090000092;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060000271;2/01/2025;6;SECCIONAL CALI;
20250090000351;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20253150000035;2/01/2025;555;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - QUINDIO;
20250100000065;2/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250090000102;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202516299
20257470000015;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20256110000211;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250090000112;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250090000361;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250230000072;2/01/2025;23;DIRECCION SECCIONAL MAGDALENA;470016001020202510040
20250090000122;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250100000092;2/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250090000371;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250250000032;2/01/2025;25;DIRECCION SECCIONAL BOYACA;
20256110000221;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20256110000231;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250090000132;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20255210000141;2/01/2025;521;VENTANILLA UNICA DE CORRESPONDENCIA - BOLIVAR;
20250040000075;2/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20250370000292;2/01/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202510645
20250090000381;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20255980000105;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250060000552;2/01/2025;6;SECCIONAL CALI;
20258870000135;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250090000391;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20257470000025;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20255980000115;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250060000281;2/01/2025;6;SECCIONAL CALI;
20255980000052;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250090000401;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250250000075;2/01/2025;25;DIRECCION SECCIONAL BOYACA;150016099163202510070
20250060000145;2/01/2025;6;SECCIONAL CALI;
20250060000291;2/01/2025;6;SECCIONAL CALI;
20250020000065;2/01/2025;2;DIRECCIÓN SECCIONAL META;
20256110000241;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250090000411;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060000562;2/01/2025;6;SECCIONAL CALI;
20250240000075;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202510077
20250250000085;2/01/2025;25;DIRECCION SECCIONAL BOYACA;150016099163202510118
20250100000075;2/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250020000042;2/01/2025;2;DIRECCIÓN SECCIONAL META;500016000567202510302
20257470000035;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20258150000072;2/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511951
20258870000411;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20258870000145;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250060000572;2/01/2025;6;SECCIONAL CALI;
20255210000151;2/01/2025;521;VENTANILLA UNICA DE CORRESPONDENCIA - BOLIVAR;
20255980000062;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513679
20250060000582;2/01/2025;6;SECCIONAL CALI;
20250250000095;2/01/2025;25;DIRECCION SECCIONAL BOYACA;154696000120202510006
20250190000025;2/01/2025;19;DIRECCION SECCIONAL CESAR;
20255980000125;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20258870000155;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20257470000045;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20258150000082;2/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511052
20250200000045;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20255980000135;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250140000272;2/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250250000105;2/01/2025;25;DIRECCION SECCIONAL BOYACA;
20258150000092;2/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511105
20250250000115;2/01/2025;25;DIRECCION SECCIONAL BOYACA;150016099163202510073
20255980000145;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202531051
20250020000052;2/01/2025;2;DIRECCIÓN SECCIONAL META;
20250240000085;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202510091
20255980000072;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513715
20258870000165;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250040000085;2/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20250020000062;2/01/2025;2;DIRECCIÓN SECCIONAL META;
20250250000125;2/01/2025;25;DIRECCION SECCIONAL BOYACA;
20255980000155;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202554112
20250060000592;2/01/2025;6;SECCIONAL CALI;
20250090000142;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202512171
20250200000055;2/01/2025;20;DIRECCION SECCIONAL HUILA;410016000584202510036
20250240000082;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202510355
20250020000072;2/01/2025;2;DIRECCIÓN SECCIONAL META;
20250020000082;2/01/2025;2;DIRECCIÓN SECCIONAL META;
20253150000045;2/01/2025;315;VENTANILLA UNICA DE CORRESPONDENCIA - QUINDIO;
20256110000102;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;110016000052202512142
20251190000052;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20256110000142;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;130016001128202410347
20251190000062;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513741
20250090000152;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202510589
20257470000055;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250060000602;2/01/2025;6;SECCIONAL CALI;
20257470000065;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20255980000165;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000016202511848
20256110000251;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250040000095;2/01/2025;4;DIRECCION SECCIONAL CORDOBA;
20255980000175;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000016202511845
20256110000261;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20255980000082;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513766
20255980000185;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20257470000102;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250060000155;2/01/2025;6;SECCIONAL CALI;
20255980000195;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000016202511833
20250020000092;2/01/2025;2;DIRECCIÓN SECCIONAL META;
20250060000612;2/01/2025;6;SECCIONAL CALI;
20253160000075;2/01/2025;205;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - CALDAS;
20250020000102;2/01/2025;2;DIRECCIÓN SECCIONAL META;
20257470000075;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20257470000085;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20256110000271;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250190000035;2/01/2025;19;DIRECCION SECCIONAL CESAR;
20250060000165;2/01/2025;6;SECCIONAL CALI;
20255980000205;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202531051
20256110000281;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20256110000291;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250090000421;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20255980000215;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513200
20256110000301;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250060000622;2/01/2025;6;SECCIONAL CALI;
20255980000225;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511377
20250370000352;2/01/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20255980000235;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513185
20250060000175;2/01/2025;6;SECCIONAL CALI;
20256110000311;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20257470000095;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20259240000035;2/01/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202510308
20255980000245;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512451
20250040000105;2/01/2025;4;DIRECCION SECCIONAL CORDOBA;230016099050202412293
20250020000075;2/01/2025;2;DIRECCIÓN SECCIONAL META;
20255980000255;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512362
20250060000632;2/01/2025;6;SECCIONAL CALI;
20253160000022;2/01/2025;205;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - CALDAS;170016000256202510138
20250240000092;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202510368
20250060000185;2/01/2025;6;SECCIONAL CALI;
20250250000135;2/01/2025;25;DIRECCION SECCIONAL BOYACA;
20250140000282;2/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20256110000321;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20255980000265;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511374
20250140000292;2/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20259240000045;2/01/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202510312
20250230000085;2/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20257470000105;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20258870000112;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20255980000275;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513182
20257420000011;2/01/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250250000145;2/01/2025;25;DIRECCION SECCIONAL BOYACA;150016099163202510098
20255980000285;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513169
20257470000122;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20256110000262;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;110016000052202512313
20250190000032;2/01/2025;19;DIRECCION SECCIONAL CESAR;
20250190000042;2/01/2025;19;DIRECCION SECCIONAL CESAR;
20250060000195;2/01/2025;6;SECCIONAL CALI;
20256110000331;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20257420000021;2/01/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250250000155;2/01/2025;25;DIRECCION SECCIONAL BOYACA;150016099163202510102
20257420000031;2/01/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20253150000055;2/01/2025;555;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - QUINDIO;
20256110000322;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250190000052;2/01/2025;19;DIRECCION SECCIONAL CESAR;
20256110000342;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20257170000025;2/01/2025;717;PALOQUEMAO-SUBDIRECCION DE GESTION DOCUMENTAL;110016000102202500021
20255980000295;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511371
20250200000072;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20250060000205;2/01/2025;6;SECCIONAL CALI;
20257470000115;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20258870000175;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250200000082;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20250250000165;2/01/2025;25;DIRECCION SECCIONAL BOYACA;152386000213202510015
20255980000305;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511369
20253160000105;2/01/2025;205;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - CALDAS;
20250060000301;2/01/2025;6;SECCIONAL CALI;
20252800000011;2/01/2025;280;SECCIONAL CASANARE;
20250080000012;2/01/2025;8;DIRECCION SECCIONAL GUAJIRA;
20258150000132;2/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511957
20250060000215;2/01/2025;6;SECCIONAL CALI;
20250080000022;2/01/2025;8;DIRECCION SECCIONAL GUAJIRA;
20258870000185;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20257640000025;2/01/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20250080000032;2/01/2025;8;DIRECCION SECCIONAL GUAJIRA;
20255980000315;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513161
20256110000341;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250060000642;2/01/2025;6;SECCIONAL CALI;
20255980000325;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512357
20250030000022;2/01/2025;3;DIRECCION SECCIONAL CAQUETA;
20255980000335;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202534610
20250230000095;2/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250060000652;2/01/2025;6;SECCIONAL CALI;
20250200000011;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20250060000311;2/01/2025;6;SECCIONAL CALI;
20256110000351;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20258870000142;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250230000082;2/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250240000102;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202510431
20250200000021;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20250060000225;2/01/2025;6;SECCIONAL CALI;
20251190000011;2/01/2025;119;VENTANILLA ÚNICA DE CORRESPONDENCIA SECCIONAL BOGOTA;
20255980000092;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513797
20250060000321;2/01/2025;6;SECCIONAL CALI;
20250200000092;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20258870000195;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20255980000102;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513843
20255980000112;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513858
20255980000122;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513874
20255980000132;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513894
20255980000142;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513825
20255980000152;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20255980000162;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20255980000172;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202514098
20255980000182;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513913
20255980000192;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20255980000202;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20255210000022;2/01/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202510313
20255980000212;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20255980000222;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202514055
20255980000232;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20255980000242;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202514071
20256110000582;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250140000302;2/01/2025;14;DIRECCION SECCIONAL TOLIMA;730016099355202510011
20250140000312;2/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250140000015;2/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060000331;2/01/2025;6;SECCIONAL CALI;
20256110000361;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250030000032;2/01/2025;3;DIRECCION SECCIONAL CAQUETA;
20256110000371;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250100000085;2/01/2025;10;DIRECCION SECCIONAL CAUCA;
20255980000345;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000016202511832
20250020000112;2/01/2025;2;DIRECCIÓN SECCIONAL META;
20250020000122;2/01/2025;2;DIRECCIÓN SECCIONAL META;
20250060000662;2/01/2025;6;SECCIONAL CALI;
20258150000152;2/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511916
20256110000381;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250030000042;2/01/2025;3;DIRECCION SECCIONAL CAQUETA;
20255980000355;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250060000672;2/01/2025;6;SECCIONAL CALI;
20250060000682;2/01/2025;6;SECCIONAL CALI;
20256110000391;2/01/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250030000052;2/01/2025;3;DIRECCION SECCIONAL CAQUETA;
20255980000252;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20258150000162;2/01/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202511169
20255980000365;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513004
20250100000095;2/01/2025;10;DIRECCION SECCIONAL CAUCA;
20258870000205;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250030000062;2/01/2025;3;DIRECCION SECCIONAL CAQUETA;
20250200000102;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20255980000375;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202524114
20250230000105;2/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250090000162;2/01/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202512178
20250030000072;2/01/2025;3;DIRECCION SECCIONAL CAQUETA;
20250100000105;2/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250140000025;2/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20255980000385;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513158
20258870000172;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20258870000182;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250240000095;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20258870000192;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250030000082;2/01/2025;3;DIRECCION SECCIONAL CAQUETA;
20258870000202;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250200000112;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20258870000215;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250060000235;2/01/2025;6;SECCIONAL CALI;
20250030000092;2/01/2025;3;DIRECCION SECCIONAL CAQUETA;
20255980000395;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202528332
20250060000692;2/01/2025;6;SECCIONAL CALI;
20250200000065;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20250100000115;2/01/2025;10;DIRECCION SECCIONAL CAUCA;
20255980000405;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250030000102;2/01/2025;3;DIRECCION SECCIONAL CAQUETA;
20257640000212;2/01/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20255980000415;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513155
20255980000425;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512356
20250370000462;2/01/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202510648
20255980000435;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512957
20250370000472;2/01/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;050016000248202510650
20250030000112;2/01/2025;3;DIRECCION SECCIONAL CAQUETA;
20258870000225;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250140000322;2/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250240000105;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20257470000125;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250140000035;2/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20255980000445;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;
20250240000115;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20250100000125;2/01/2025;10;DIRECCION SECCIONAL CAUCA;
20255980000455;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202514172
20250140000332;2/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20258870000222;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250230000115;2/01/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250240000125;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20257470000135;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250200000031;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20250060000245;2/01/2025;6;SECCIONAL CALI;
20250250000175;2/01/2025;25;DIRECCION SECCIONAL BOYACA;150016099163202510452
20258870000235;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250240000135;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20255980000465;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202512355
20257470000145;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250060000341;2/01/2025;6;SECCIONAL CALI;
20255980000475;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511368
20250100000102;2/01/2025;10;DIRECCION SECCIONAL CAUCA;
20250200000075;2/01/2025;20;DIRECCION SECCIONAL HUILA;
20250060000351;2/01/2025;6;SECCIONAL CALI;
20255980000485;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202511367
20250250000185;2/01/2025;25;DIRECCION SECCIONAL BOYACA;
20250240000145;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20250060000361;2/01/2025;6;SECCIONAL CALI;
20258870000245;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250240000155;2/01/2025;24;DIRECCION SECCIONAL NARIÑO;
20250060000371;2/01/2025;6;SECCIONAL CALI;
20250060000381;2/01/2025;6;SECCIONAL CALI;
20255980000495;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016099069202514312
20250250000195;2/01/2025;25;DIRECCION SECCIONAL BOYACA;
20250060000391;2/01/2025;6;SECCIONAL CALI;
20258870000255;2/01/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250060000401;2/01/2025;6;SECCIONAL CALI;
20255980000505;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202531049
20250060000411;2/01/2025;6;SECCIONAL CALI;
20250250000205;2/01/2025;25;DIRECCION SECCIONAL BOYACA;151766000110202412139
20250060000421;2/01/2025;6;SECCIONAL CALI;
20257470000232;2/01/2025;747;SECCIONAL VALLE DEL CAUCA;
20250060000431;2/01/2025;6;SECCIONAL CALI;
20250140000342;2/01/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060000441;2/01/2025;6;SECCIONAL CALI;
20255980000515;2/01/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202513484
